"obsid","xid","dist_pc","filter","wave","model_jy","star_jy","chi_star","ra_obs","de_obs"
1342227051,"2MASS J04341099+2251445",161.7677985020302,"PACS70",70,0.000273103,0.000203604,-1.42889,68.5458408221617,22.86227680212899
1342217482,"2MASS J04404950+2551191",,"PACS100",100,0.0390471,0.00142959,23.6358,70.20610240407736,25.855773969741946
1342217482,"2MASS J04404950+2551191",,"PACS70",70,0.0591367,0.00263825,31.1278,70.20610240407736,25.855773969741946
1342217387,"V* V1320 Tau",127.48597654258032,"PACS100",100,0.0186065,0.000152286,6.82297,67.8101948279916,27.171558568122617
1342217387,"V* V1320 Tau",127.48597654258032,"PACS70",70,0.0283349,0.000308297,12.7985,67.8101948279916,27.171558568122617
1342205976,"EM* AS 220",236.96682464454977,"PACS100",100,0.305603,0.000444606,39.5434,257.53385660026464,-27.255284921064906
1342205976,"EM* AS 220",236.96682464454977,"PACS70",70,0.586323,0.000894172,38.6313,257.53385660026464,-27.255284921064906
1342228936,"[FK83] LDN 1551 51",143.48025711662075,"PACS100",100,0.000150276,0.000150276,1.97134,68.03872334282224,17.956240560483373
1342228936,"[FK83] LDN 1551 51",143.48025711662075,"PACS70",70,0.000303935,0.000303935,1.90978,68.03872334282224,17.956240560483373
1342228931,"V* V1076 Tau",150.92289349371407,"PACS100",100,0.0000953244,0.0000939281,2.03095,68.18227545998454,18.048914929236556
1342228931,"V* V1076 Tau",150.92289349371407,"PACS70",70,0.000194798,0.000189974,3.00109,68.18227545998454,18.048914929236556
1342216513,"V* V1095 Tau",128.84937508053085,"PACS100",100,0.000218239,0.000218239,1.88683,63.30900910592432,28.319554530625382
1342216513,"V* V1095 Tau",128.84937508053085,"PACS70",70,0.000440388,0.000440388,0.439032,63.30900910592432,28.319554530625382
1342217379,"V* V1115 Tau",128.01638609742048,"PACS100",100,0.000176195,0.000176195,2.45372,69.07962048170774,25.71630301374709
1342217379,"V* V1115 Tau",128.01638609742048,"PACS70",70,0.000356842,0.000356842,1.75383,69.07962048170774,25.71630301374709
1342193502,"HD 282630",159.6678907871627,"PACS100",100,0.0066374,0.000250607,2.2761,73.90405517847871,30.29856974222231
1342193502,"HD 282630",159.6678907871627,"PACS70",70,0.0102493,0.000509276,4.44791,73.90405517847871,30.29856974222231
1342193502,"HD 282630",159.6678907871627,"PACS100",100,0.0066374,0.000250607,2.2761,73.90405644866635,30.298563597500095
1342193502,"HD 282630",159.6678907871627,"PACS70",70,0.0102493,0.000509276,4.44791,73.90405644866635,30.298563597500095
1342216521,"V* V1098 Tau",,"PACS100",100,0.000637677,0.000637677,1.04482,63.70001523771444,27.876092302497618
1342216521,"V* V1098 Tau",,"PACS70",70,0.00128878,0.00128878,1.59859,63.70001523771444,27.876092302497618
1342216533,"EM* LkCa 4",129.83977771430054,"PACS100",100,0.000320207,0.000320207,1.06941,64.1171368597344,28.126511276872854
1342216533,"EM* LkCa 4",129.83977771430054,"PACS70",70,0.000643488,0.000643488,1.81337,64.1171368597344,28.126511276872854
1342216537,"V* V1312 Tau",130.26939711323016,"PACS100",100,0.000141556,0.000141556,1.80408,64.41230035720746,28.550079666873284
1342216537,"V* V1312 Tau",130.26939711323016,"PACS70",70,0.000286747,0.000286747,0.782991,64.41230035720746,28.550079666873284
1342226673,"V* V1070 Tau",126.36633600808744,"PACS100",100,0.000313873,0.000313873,0.633413,64.92198995514455,27.829961077868937
1342226673,"V* V1070 Tau",126.36633600808744,"PACS70",70,0.000632919,0.000632919,0.875584,64.92198995514455,27.829961077868937
1342217470,"EM* LkCa 15",,"PACS100",100,0.427098,0.00105155,39.4277,69.82416567989071,22.350886678126813
1342217470,"EM* LkCa 15",,"PACS70",70,0.617808,0.00196884,38.4766,69.82416567989071,22.350886678126813
1342209480,"V* EG Cha",102.24948875255625,"PACS100",100,0.000647121,0.000647121,,129.23375777256115,-78.94592888439995
1342209480,"V* EG Cha",102.24948875255625,"PACS70",70,0.00130566,0.00130566,1.70425,129.23375777256115,-78.94592888439995
1342221134,"V* EO Cha",,"PACS100",100,0.000173456,0.000173456,,131.13239744743896,-78.7752321253247
1342221134,"V* EO Cha",,"PACS70",70,0.000351157,0.000351157,0.40555,131.13239744743896,-78.7752321253247
1342189387,"V* EP Cha",,"PACS100",100,0.165259,0.000884552,34.673,131.75640750310606,-78.99280815729315
1342189387,"V* EP Cha",,"PACS70",70,0.252384,0.00176527,32.356,131.75640750310606,-78.99280815729315
1342189387,"V* EP Cha",,"PACS100",100,0.165259,0.000884552,34.673,131.75636733066116,-78.99280136250162
1342189387,"V* EP Cha",,"PACS70",70,0.252384,0.00176527,32.356,131.75636733066116,-78.99280136250162
1342211979,"V* EQ Cha",,"PACS100",100,0.000289209,0.000289209,,131.98600914692162,-78.91469388500019
1342211979,"V* EQ Cha",,"PACS70",70,0.00058409,0.00058409,0.556657,131.98600914692162,-78.91469388500019
1342188884,"V* EH Cha",,"PACS100",100,0.00928936,0.000109718,3.01364,130.40380853437895,-79.05840710141028
1342188884,"V* EH Cha",,"PACS70",70,0.0100744,0.000220925,2.6346,130.40380853437895,-79.05840710141028
1342188884,"V* EH Cha",,"PACS100",100,0.00928936,0.000109718,3.01364,130.40377017386794,-79.0584001197203
1342188884,"V* EH Cha",,"PACS70",70,0.0100744,0.000220925,2.6346,130.40377017386794,-79.0584001197203
1342211963,"V* EI Cha",,"PACS100",100,0.00547912,0.000193175,2.69572,130.59850180718118,-79.06741383138642
1342211963,"V* EI Cha",,"PACS70",70,0.00779132,0.000391603,2.9437,130.59850180718118,-79.06741383138642
1342195468,"V* EK Cha",,"PACS100",100,0.100442,0.0000996455,27.9369,130.612450151499,-78.96323188240741
1342195468,"V* EK Cha",,"PACS70",70,0.138908,0.000198965,21.9449,130.612450151499,-78.96323188240741
1342195468,"V* EK Cha",,"PACS100",100,0.100442,0.0000996455,27.9369,130.6124208451441,-78.96322683611112
1342195468,"V* EK Cha",,"PACS70",70,0.138908,0.000198965,21.9449,130.6124208451441,-78.96322683611112
1342211981,"V* EL Cha",,"PACS100",100,0.000111775,0.000111775,,130.6611347455924,-78.91178876944375
1342211981,"V* EL Cha",,"PACS70",70,0.000226346,0.000226346,0.841457,130.6611347455924,-78.91178876944375
1342211975,"V* EN Cha",,"PACS100",100,0.0069398,0.000171405,20.7377,131.06762909591222,-78.98549644444327
1342211975,"V* EN Cha",,"PACS70",70,0.0125427,0.000341195,,131.06762909591222,-78.98549644444327
1342193130,"V* RW Aur",64.85084306095979,"PACS100",100,1.06849,0.0000703217,39.5611,76.95607616817351,30.401248536248392
1342193130,"V* RW Aur",64.85084306095979,"PACS70",70,1.80313,0.000141024,38.5508,76.95607616817351,30.401248536248392
1342193130,"V* RW Aur",64.85084306095979,"PACS100",100,1.06849,0.0000703217,39.5611,76.95607705287337,30.401240881248235
1342193130,"V* RW Aur",64.85084306095979,"PACS70",70,1.80313,0.000141024,38.5508,76.95607705287337,30.401240881248235
1342215603,"CPD-36 6759",156.00624024961,"PACS100",100,25.0263,0.00096124,39.1175,228.95178295589193,-37.15452411249809
1342215603,"CPD-36 6759",156.00624024961,"PACS70",70,32.0308,0.00192894,38.6498,228.95178295589193,-37.15452411249809
1342216432,"BD+21 577",75.62237212256875,"PACS100",100,0.000447178,0.000447178,2.2704,60.72338413850024,22.136410079998473
1342216432,"BD+21 577",75.62237212256875,"PACS70",70,0.000906246,0.000906246,-0.692198,60.72338413850024,22.136410079998473
1342216436,"2MASS J04042848+2156046",120.95262285762668,"PACS100",100,0.000222677,0.000222677,1.22827,61.11871893103993,21.93454978625057
1342216436,"2MASS J04042848+2156046",120.95262285762668,"PACS70",70,0.00045195,0.00045195,0.542657,61.11871893103993,21.93454978625057
1342215422,"2MASS J16062196-1928445",,"PACS100",100,0.223658,0.000495789,34.1391,241.5914089811605,-19.479201875002385
1342215422,"2MASS J16062196-1928445",,"PACS70",70,0.343381,0.000956957,,241.5914089811605,-19.479201875002385
1342211991,"TWA 3A",36.6222560774634,"PACS100",100,0.577673,0.00088433,39.2898,167.61585502875548,-37.53103327444263
1342211991,"TWA 3A",36.6222560774634,"PACS70",70,0.958952,0.00179137,,167.61585502875548,-37.53103327444263
1342188515,"V* CE Ant",34.02899951338531,"PACS100",100,0.0812218,0.00116047,21.2549,160.62502855938834,-33.671229241666204
1342188515,"V* CE Ant",34.02899951338531,"PACS70",70,0.0943163,0.00234475,19.5707,160.62502855938834,-33.671229241666204
1342188515,"V* CE Ant",34.02899951338531,"PACS100",100,0.0812218,0.00116047,21.2549,160.62498886232717,-33.67123475583282
1342188515,"V* CE Ant",34.02899951338531,"PACS70",70,0.0943163,0.00234475,19.5707,160.62498886232717,-33.67123475583282
1342188518,"V* V1252 Cen",57.59705103098722,"PACS100",100,0.000952816,0.000221971,,188.7674756256946,-41.610809261669296
1342188518,"V* V1252 Cen",57.59705103098722,"PACS70",70,0.00222525,0.000449589,1.58915,188.7674756256946,-41.610809261669296
1342188518,"V* V1252 Cen",57.59705103098722,"PACS100",100,0.000952816,0.000221971,,188.76744542252564,-41.610818751530715
1342188518,"V* V1252 Cen",57.59705103098722,"PACS70",70,0.00222525,0.000449589,1.58915,188.76744542252564,-41.610818751530715
1342222458,"V* V1217 Cen",65.4917447655723,"PACS100",100,0.000353115,0.000353115,,170.2725807626002,-38.754636298056994
1342222458,"V* V1217 Cen",65.4917447655723,"PACS70",70,0.000714365,0.000714365,0.24501,170.2725807626002,-38.754636298056994
1342188854,"TWA 16",,"PACS100",100,0.000371747,0.000371747,2.57964,188.73436982207804,-45.635505997592595
1342188854,"TWA 16",,"PACS70",70,0.000752055,0.000752055,1.40685,188.73436982207804,-45.635505997592595
1342188854,"TWA 16",,"PACS100",100,0.000371747,0.000371747,2.57964,188.7343468832104,-45.63551171518519
1342188854,"TWA 16",,"PACS70",70,0.000752055,0.000752055,1.40685,188.7343468832104,-45.63551171518519
1342188514,"HD 298936",53.35040546308152,"PACS100",100,0.000605387,0.000605387,,153.31126456425798,-52.514973825555956
1342188514,"HD 298936",53.35040546308152,"PACS70",70,0.0012326,0.0012326,0.470246,153.31126456425798,-52.514973825555956
1342188514,"HD 298936",53.35040546308152,"PACS100",100,0.000605387,0.000605387,,153.31123585368377,-52.51497118611155
1342188514,"HD 298936",53.35040546308152,"PACS70",70,0.0012326,0.0012326,0.470246,153.31123585368377,-52.51497118611155
1342188516,"TWA 23",55.67060814572338,"PACS100",100,0.000536524,0.000536524,2.51791,181.86382355579542,-32.78347566888656
1342188516,"TWA 23",55.67060814572338,"PACS70",70,0.00108345,0.00108345,1.25396,181.86382355579542,-32.78347566888656
1342188516,"TWA 23",55.67060814572338,"PACS100",100,0.000536524,0.000536524,2.51791,181.86378748766472,-32.78348645221954
1342188516,"TWA 23",55.67060814572338,"PACS70",70,0.00108345,0.00108345,1.25396,181.86378748766472,-32.78348645221954
1342188517,"V* V1249 Cen",53.110975383062915,"PACS100",100,0.000639689,0.000639689,2.30577,183.87772345903448,-39.8119133949975
1342188517,"V* V1249 Cen",53.110975383062915,"PACS70",70,0.00129566,0.00129566,1.41418,183.87772345903448,-39.8119133949975
1342188517,"V* V1249 Cen",53.110975383062915,"PACS100",100,0.000639689,0.000639689,2.30577,183.8776910360885,-39.811922556247204
1342188517,"V* V1249 Cen",53.110975383062915,"PACS70",70,0.00129566,0.00129566,1.41418,183.8776910360885,-39.811922556247204
1342234387,"HD 108362",114.79474699237763,"PACS100",100,0.00182762,0.00036616,,186.79608897941824,-19.96719346666545
1342234387,"HD 108362",114.79474699237763,"PACS70",70,0.00345711,0.000742997,1.13888,186.79608897941824,-19.96719346666545
1342237902,"HD 124520",109.65152744577732,"PACS100",100,0.104789,0.000425013,,213.62265521446326,-18.34292161289659
1342237902,"HD 124520",109.65152744577732,"PACS70",70,0.0529951,0.000862329,24.9135,213.62265521446326,-18.34292161289659
1342190306,"V* T Tau",144.3209698369173,"PACS100",100,7.34141,0.00150811,26.9429,65.49766874900382,19.535080319213264
1342190306,"V* T Tau",144.3209698369173,"PACS70",70,12.8216,0.00304934,38.6543,65.49766874900382,19.535080319213264
1342190306,"V* T Tau",144.3209698369173,"PACS100",100,7.34141,0.00150811,26.9429,65.49767404860278,19.535073793680905
1342190306,"V* T Tau",144.3209698369173,"PACS70",70,12.8216,0.00304934,38.6543,65.49767404860278,19.535073793680905
1342217383,"V* UZ Tau",,"PACS100",100,1.35513,0.00335164,39.442,68.17948855419692,25.875213365606307
1342217383,"V* UZ Tau",,"PACS70",70,2.04096,0.00630584,38.4335,68.17948855419692,25.875213365606307
1342226665,"WK81 1",131.70025023047543,"PACS100",100,0.0118959,0.000280167,6.21183,64.85947730912471,28.437211655090415
1342226665,"WK81 1",131.70025023047543,"PACS70",70,0.0180841,0.000563248,8.54282,64.85947730912471,28.437211655090415
1342229056,"V* V826 Tau",144.22938240978453,"PACS100",100,0.000314602,0.000244684,1.58706,68.06603854019441,18.027368004237157
1342229056,"V* V826 Tau",144.22938240978453,"PACS70",70,0.000633236,0.00049502,0.741836,68.06603854019441,18.027368004237157
1342229052,"V* V827 Tau",162.78161218908713,"PACS100",100,0.000319158,0.000247585,0.886229,68.06075419762492,18.337378284305107
1342229052,"V* V827 Tau",162.78161218908713,"PACS70",70,0.000643537,0.000501714,0.445056,68.06075419762492,18.337378284305107
1342217367,"WK81 2",130.59774588290605,"PACS100",100,0.000206582,0.000206582,2.37547,68.29181645442068,24.56194917116199
1342217367,"WK81 2",130.59774588290605,"PACS70",70,0.000418137,0.000418137,-0.606076,68.29181645442068,24.56194917116199
1342193138,"V* V836 Tau",169.57775139901645,"PACS100",100,0.045158,0.000485968,36.9598,75.7775046048183,25.388730110418102
1342193138,"V* V836 Tau",169.57775139901645,"PACS70",70,0.0730786,0.000934614,33.509,75.7775046048183,25.388730110418102
1342193138,"V* V836 Tau",169.57775139901645,"PACS100",100,0.045158,0.000485968,36.9598,75.77750552723961,25.388725338751573
1342193138,"V* V836 Tau",169.57775139901645,"PACS70",70,0.0730786,0.000934614,33.509,75.77750552723961,25.388725338751573
1342227055,"EM* LkHA 331",,"PACS100",100,0.000259712,0.000259712,1.44173,67.8492582511293,24.181326514817286
1342227055,"EM* LkHA 331",,"PACS70",70,0.000517802,0.000517802,2.62415,67.8492582511293,24.181326514817286
1342228011,"V* V928 Tau",,"PACS100",100,0.000407882,0.000407882,-0.0509949,68.07869078294513,24.3740997361136
1342228011,"V* V928 Tau",,"PACS70",70,0.000817616,0.000817616,-1.25411,68.07869078294513,24.3740997361136
1342217474,"V* VY Tau",152.29044834307993,"PACS100",100,0.00831164,0.00027824,38.0294,69.82261694336466,22.798096075625953
1342217474,"V* VY Tau",152.29044834307993,"PACS70",70,0.0151864,0.000547154,37.9287,69.82261694336466,22.798096075625953
1342228927,"V* XZ Tau",,"PACS100",100,0.465532,0.0129636,38.3924,67.91706001135742,18.23234258278027
1342228927,"V* XZ Tau",,"PACS70",70,0.851806,0.0244865,38.354,67.91706001135742,18.23234258278027
1342228007,"V* ZZ Tau",134.2191799208107,"PACS100",100,0.0295751,0.00345226,12.0851,67.7141372309872,24.706134951110315
1342228007,"V* ZZ Tau",134.2191799208107,"PACS70",70,0.052115,0.00653317,19.4749,67.7141372309872,24.706134951110315
1342192775,"* 110 Her",19.208605455243948,"PACS100",100,0.024089,0.024089,1.56927,,
1342192775,"* 110 Her",19.208605455243948,"PACS70",70,0.049022,0.049022,-2.80975,,
1342195829,"* 16 Lyr",38.60929325688693,"PACS100",100,0.00602307,0.00602307,0.210522,,
1342195829,"* 16 Lyr",38.60929325688693,"PACS70",70,0.0122785,0.0122785,,,
1342195614,"* 22 Lyn",20.396216909687592,"PACS100",100,0.00869988,0.00869988,1.08824,,
1342195614,"* 22 Lyn",20.396216909687592,"PACS70",70,0.017755,0.017755,,,
1342195413,"* 26 Dra",14.190435646374343,"PACS100",100,0.014391,0.014391,-1.48381,,
1342195413,"* 26 Dra",14.190435646374343,"PACS70",70,0.0291144,0.0291144,,,
1342188485,"* 49 Cet",59.38242280285036,"PACS100",100,1.99563,0.00251023,26.5508,,
1342188485,"* 49 Cet",59.38242280285036,"PACS70",70,2.11684,0.00513685,29.6791,,
1342193112,"* 58 Eri",13.276686139139672,"PACS100",100,0.0884044,0.0104111,14.4406,,
1342193112,"* 58 Eri",13.276686139139672,"PACS70",70,0.119921,0.0211189,13.6699,,
1342196021,"* 59 Dra",27.468075229564437,"PACS100",100,0.00721348,0.00721348,-1.44086,,
1342196021,"* 59 Dra",27.468075229564437,"PACS70",70,0.0147191,0.0147191,,,
1342195781,"* 61 Cyg A",3.497165023173964,"PACS100",100,0.0534728,0.0534728,-1.5182,,
1342195781,"* 61 Cyg A",3.497165023173964,"PACS70",70,0.108152,0.108152,,,
1342196032,"* alf Aql",5.12952038984355,"PACS100",100,0.330529,0.330529,1.4524,,
1342196032,"* alf Aql",5.12952038984355,"PACS70",70,0.671894,0.671894,,,
1342193147,"* alf Cae",20.16535591853196,"PACS100",100,0.014425,0.014425,0.146097,,
1342193147,"* alf Cae",20.16535591853196,"PACS70",70,0.0294389,0.0294389,,,
1342196014,"* alf Gem A",,"PACS100",100,0.096869,0.096869,-0.215529,,
1342196014,"* alf Gem A",,"PACS70",70,0.194486,0.194486,,,
1342193046,"* alf Vol",38.299502106472616,"PACS100",100,0.0127814,0.0127814,1.64721,,
1342193046,"* alf Vol",38.299502106472616,"PACS70",70,0.0261007,0.0261007,,,
1342187807,"* alf02 CVn",35.19887363604364,"PACS100",100,0.0201802,0.0201802,-0.242951,,
1342187807,"* alf02 CVn",35.19887363604364,"PACS70",70,0.0407559,0.0407559,,,
1342195362,"* b Her",15.64210855623338,"PACS100",100,0.113653,0.015202,12.4106,,
1342195362,"* b Her",15.64210855623338,"PACS70",70,0.102479,0.0309493,10.4185,,
1342193123,"* bet Eri",27.397260273972602,"PACS100",100,0.0452988,0.0452988,-0.180834,,
1342193123,"* bet Eri",27.397260273972602,"PACS70",70,0.0920312,0.0920312,,,
1342187364,"* bet Leo",10.99989000109999,"PACS100",100,0.438852,0.0656321,14.5495,,
1342187364,"* bet Leo",10.99989000109999,"PACS70",70,0.671791,0.134301,14.5447,,
1342189394,"* bet03 Tuc",45.558086560364465,"PACS100",100,0.0224883,0.00395257,5.53869,,
1342189394,"* bet03 Tuc",45.558086560364465,"PACS70",70,0.0573963,0.00802756,11.3874,,
1342190967,"* c Eri",29.429075927015894,"PACS100",100,0.0129396,0.00595692,4.28003,,
1342190967,"* c Eri",29.429075927015894,"PACS70",70,0.0233312,0.0121282,2.52993,,
